gk,jenis_MAKANAN,daerah_PERKOTAAN,provinsi_JAWA TIMUR,periode_SEPTEMBER,Cluster,jenis_original,daerah_original,provinsi_original,periode_original,gk_original
0.8656600571018616,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,KEP. RIAU,MARET,426912.0
0.885668113355229,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,429830.0
1.0483998470979186,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,KEP. RIAU,MARET,453563.0
1.270922619404475,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,486016.0
1.080702092817457,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,KEP. RIAU,MARET,458274.0
1.1441477900458357,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,467527.0
1.3427267198449353,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,KEP. RIAU,MARET,496488.0
1.538809785190222,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,525085.0
0.8820203114611949,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,429298.0
0.9060601487553368,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,432804.0
1.0813054886194777,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,458362.0
1.30672867483802,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,491238.0
-0.9977564581770556,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,155149.0
-0.9170728399682228,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,166916.0
-0.9068699654976914,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,168404.0
-0.8863407946880334,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,171398.0
-1.3476026014804519,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,104127.0
-1.284246042268281,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,113367.0
-1.28103021691433,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,113836.0
-1.2711564674267188,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,115276.0
-1.0551270567623623,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,146782.0
-0.9772821415312176,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,158135.0
-0.9664484441767556,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,159715.0
-0.9457821379575474,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,162729.0
-0.8569252493395255,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,175688.0
-0.8096478168971101,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,182583.0
-0.7576666399071245,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,190164.0
-0.7270305894136202,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,194632.0
-1.2560921426876346,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,117473.0
-1.2351378521083711,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,120529.0
-1.1571283743857663,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,131906.0
-1.11783222277917,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,137637.0
-0.9167094311329149,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,166969.0
-0.8706456470650183,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,173687.0
-0.8143172775922929,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,181902.0
-0.7699745429142507,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,188369.0
-0.6625563766136155,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,204035.0
-0.6352527165721801,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,208017.0
-0.6203803814064659,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,210186.0
-0.6128173635697749,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,211289.0
-1.073804899543093,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,144058.0
-1.047207486860841,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,147937.0
-1.0139590068154063,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,152785.99999999997
-1.0078153404675594,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,153682.0
-0.703580434380544,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,198052.0
-0.6767293211906239,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,201968.0
-0.6593542648006195,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,204502.0
-0.64413909111103,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,206721.0
-0.5689340325137259,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,217689.0
-0.5141690067098721,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,225676.0
-0.45927370226694564,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9,NONMAKANAN,PERKOTAAN,KEP. RIAU,MARET,233682.0
-0.3663644622967167,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0,NONMAKANAN,PERKOTAAN,KEP. RIAU,SEPTEMBER,247232.0
-0.9886849508353129,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,156472.0
-0.9693968554820839,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,159285.0
-0.9451581718440942,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAAN,KEP. RIAU,MARET,162820.0
-0.8777766883616264,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAAN,KEP. RIAU,SEPTEMBER,172647.0
-0.6002146194321158,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,213127.0
-0.5458884269388226,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,221050.0
-0.5139564468250694,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,MARET,225707.0
-0.42127348028059813,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,NONMAKANAN,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,239224.0
0.5668419996920773,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,383332.0
0.7193777157347129,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,405578.0
0.8301488427988494,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,421733.0
0.8945613446645564,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,431127.0
0.1793453296966863,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,KEP. RIAU,MARET,326819.0
0.4395871964000124,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,364773.0
0.5787659235524631,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAAN,KEP. RIAU,MARET,385071.0
0.6747058560737504,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,399063.0
-0.08535343781701984,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,288215.0
-0.08535343781701984,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,288215.0
0.10830918754970681,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,316459.0
0.10830918754970681,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,316459.0
1.052404201056783,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,454147.0
1.2673570987561709,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,485496.0
1.3285332049564944,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,494418.0
1.4078111852174382,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,505980.0
0.8226406791259785,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,420638.0
1.0715071636071194,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,456933.0
1.1404588475289366,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,466989.0
1.2412396600073443,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,481687.0
1.0147262472828784,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,448652.0
1.235239985839525,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,480812.0
1.2993165059518341,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,490157.0
1.3849987098387702,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,502653.0
1.479382155461663,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,516418.0
1.6415036366318545,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,540062.0
1.8055930109290905,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,563993.0
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.3163555805884408,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,492642.0
1.4202562236341145,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,507795.0
1.5642004062684332,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,528788.0
1.662931044374066,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,543187.0
1.4575639118022337,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,513236.0
1.6138297109846336,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,536026.0
1.7733524761438495,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,559291.0
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.7524873235807936,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,556248.0
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3,TOTAL,PERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6,TOTAL,PERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,MARET,566227.4
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7,TOTAL,PERDESAANPERKOTAAN,KEP. RIAU,SEPTEMBER,566227.4
0.12981201976717086,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,319595.0
0.18523529553686538,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,327678.0
0.19871570629564544,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,329644.0
0.23501544920357106,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,334938.0
-0.29633626540993085,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,257445.0
-0.29633626540993085,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,257445.0
-0.172633269225215,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,275486.0
-0.172633269225215,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,275486.0
0.12981201976717086,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,319595.0
0.18523529553686538,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,327678.0
0.19871570629564544,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,329644.0
0.23501544920357106,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,334938.0
0.32034110102567653,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,347382.0
0.5658820518252262,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,383192.0
0.6410733968815753,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,394158.0
0.7414016625084676,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,408790.0
-0.060432505516518215,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,291849.5
-0.060432505516518215,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,291849.5
0.07759085581047245,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,311979.0
0.07759085581047245,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,311979.0
0.32034110102567653,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,347382.0
0.5658820518252262,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,383192.0
0.6410733968815753,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,394158.0
0.7414016625084676,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,408790.0
0.8862509388458171,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,429915.0
1.0371204596624184,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,451918.0
1.1347471577211725,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,466156.0
1.1463419565986381,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,467847.0
0.21750325740401646,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,332384.0
0.21750325740401646,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,332384.0
0.3772488676037514,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,355681.5
0.3772488676037514,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,355681.5
0.8862509388458171,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,429915.0
1.0371204596624184,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,451918.0
1.1347471577211725,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,466156.0
1.1463419565986381,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,467847.0
1.2250919655328136,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,479332.0
1.3045345082852176,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,490918.0
1.423300629726128,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12,MAKANAN,PERKOTAAN,DKI JAKARTA,MARET,508239.0
1.6055535890182817,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13,MAKANAN,PERKOTAAN,DKI JAKARTA,SEPTEMBER,534819.0
0.48901422638712644,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,371981.5
0.48901422638712644,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,371981.5
0.716785856494215,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAAN,DKI JAKARTA,MARET,405200.0
0.716785856494215,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAAN,DKI JAKARTA,SEPTEMBER,405200.0
1.2250919655328136,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,MARET,479332.0
1.3045345082852176,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4,MAKANAN,PERDESAANPERKOTAAN,DKI JAKARTA,SEPTEMBER,490918.0
