gk,jenis_MAKANAN,daerah_PERKOTAAN,provinsi_JAWA TIMUR,periode_SEPTEMBER,Cluster
-0.04776462205932279,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.010044809836544382,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
0.038260420351488446,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.1309982410597797,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
-0.02183231611338878,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.041647664967377235,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.10308432844584597,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.1658717757083837,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
-0.02918963083575451,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.032672152412319695,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.08322712114298375,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.15691683346475868,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.20220580246869685,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.3232826555605273,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
0.3504766072743227,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.40904028392271574,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
0.2098442447806404,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.31134501815918647,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.3651363825552341,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.4237480565969697,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.20772550270309054,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.31464998152934515,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.36085775777726936,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.41944200473709486,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.4345611836399993,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.5276761267245534,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
0.667595385088575,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.6777296918543313,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
0.49343341495988013,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.5945090685688207,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.6579204819448117,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.6661554632882983,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.47606521534035323,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.5740347519229828,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.6607797552339324,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.6695838485270522,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.8048747868187561,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.8602706355065406,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
1.0138760077436675,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
1.2384215273410886,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
0.7285589314040957,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.7821857333086832,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.9149739503760967,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
1.1071966539425468,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.7525781983868051,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.8065821226676555,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
0.9461996831306667,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
1.1491395189534612,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,4
-1.2612758611686303,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.2511346976323965,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.226923441076317,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.1995512133301063,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.4812342013165989,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.4603621919830656,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.456206989073696,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.4378034171120653,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.418796449348414,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.400968846106894,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.3885512347721278,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.3675558035699993,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.1848845812787174,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.1560655749617528,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.1389236487679835,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.1260809176636115,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.4138664313750862,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.3978490155396281,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.3702436575971824,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.3431388438995944,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.3450724531742515,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.323981027185438,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.2981789998785767,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.2742145870596873,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.1182436290078204,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.0997029216366396,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.0781452352553555,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.0729546600038822,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.3282939358157904,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.3056323093876274,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.2643408375720764,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.2603844810065543,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.260418764858942,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.2385388102652148,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.203843551649026,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.1983649920374975,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.0486336951201625,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-1.0252178239394738,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-0.9791197560191898,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,9
-0.9305121101041378,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,0
-1.2242424438196113,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.1958279869608197,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.1588288534641882,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.096397958266481,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.165473064056893,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.138361393588828,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
-1.09772131496864,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,5
-1.039658182565105,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,10
0.4014909796269798,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
0.5046442346906052,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
0.5658409112023611,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
0.6601420755795242,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
0.12858465785169698,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.25575032312755425,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
0.33969090731320317,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.4701615359592191,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
-0.08535343781701984,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
-0.08535343781701984,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
0.10830918754970681,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.10830918754970681,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
0.75253705776394,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
0.820487653196041,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
0.8729145202670647,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
0.993031425492044,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
0.5585110235619054,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.6428630139762048,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
0.7084548803640432,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.7896458995882115,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
0.6135914608077245,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.6932808472973188,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,2
0.7562534273627491,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,1
0.8509385708866526,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.0788987621818726,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
1.2287946215906678,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
1.2731304994982324,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
1.3445369072509974,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
0.8575553543974475,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
0.9750735436114515,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.056470265949945,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.1421936104597459,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
0.9242305905207321,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.0522464953358004,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.124256298890586,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.2068049586693008,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.377895095624072,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
1.4895438893093296,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
1.6510276908251127,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
1.6663457160718649,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
1.226717020135983,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.3504543001730864,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.455164042135106,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.4673485232736372,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.2772239914733046,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.3970734826496611,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.5185137445767993,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.5327963974814478,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.8178186326904868,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,-1.0,3
1.820913778884034,-0.6666666666666666,1.4142135623730951,-0.17149858514250885,1.0,6
1.5658940285763774,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.6479352873397568,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.8177226379038016,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.6486826753218051,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.7297982700707208,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,-1.0,14
1.820913778884034,-0.6666666666666666,-0.7071067811865475,-0.17149858514250885,1.0,7
-0.2673184127491184,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
-0.18782101583289448,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
-0.07245585254882791,1.4999999999999998,1.4142135623730951,-0.17149858514250885,-1.0,12
0.009352276018316109,1.4999999999999998,1.4142135623730951,-0.17149858514250885,1.0,13
-0.23669607579656915,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
-0.10979782456933469,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
0.029339761960250968,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
0.08619610275974457,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
-0.2518563953223386,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,-1.0,8
-0.1484357262100904,1.4999999999999998,-0.7071067811865475,-0.17149858514250885,1.0,11
